ID Code,Color 1,Color 2,Card Name,Stage,Level,Rarity,DP,Play Cost,DigiCost 1,DigiCost 2,Main Effect,Inherited Effect,Security,Attribute,Type,Url
BT2-031,Blue,-,Vikemon,Mega (Lv6),6,Uncommon,12000,12,4,-,"[Your Turn] While your opponent has a Digimon with no digivolution cards in play, this Digimon gets +1000 DP and <Security Attack +1>. (This Digimon checks 1 additional security card.)",-,-,Free,Beastkin,
BT2-032,Blue,-,UlforceVeedramon,Mega (Lv6),6,Super Rare,11000,13,3,-,"[Your Turn] When one of your blue Tamers becomes suspended, unsuspend this Digimon.[Your Turn][Once Per Turn] When this Digimon becomes unsuspended during your main phase, gain 1 memory.",-,-,Vaccine,Holy Warrior/Royal Knight,
BT2-033,Yellow,-,Agumon,Rookie (Lv3),3,Common,3000,3,0,-,-,"[When Attacking] If you have 3 or more yellow Tamers in play, trigger <Draw 1>. (Draw 1 card from your deck.)",-,Vaccine,Dinosaur,
BT2-034,Yellow,-,Salamon,Rookie (Lv3),3,Uncommon,2000,4,0,-,"[On Deletion] If you have 3 or fewer security cards, trigger <Recovery +1 (Deck)>. (Place the top card of your deck on top of your security stack.)",-,-,Vaccine,Mammal,
BT2-035,Yellow,-,GeoGreymon,Champion (Lv4),4,Common,4000,4,2,-,-,"[When Attacking] If you have 3 or more yellow Tamers in play, 1 of your opponent's Digimon gets -2000 DP for the turn.",-,Vaccine,Dinosaur,
BT2-036,Yellow,-,Gatomon,Champion (Lv4),4,Uncommon,3000,5,2,-,"[On Play] If you have a purple Digimon in play, 1 of your opponent's Digimon gets -4000 DP for the turn. [Your Turn] When one of your other Digimon is deleted, this Digimon gets +3000 DP for the turn.",-,-,Vaccine,Holy Beast,
BT2-037,Yellow,-,Angewomon,Ultimate (Lv5),5,Common,10000,7,3,-,-,-,-,Vaccine,Archangel,
BT2-038,Yellow,-,RizeGreymon,Ultimate (Lv5),5,Rare,7000,8,3,-,[When Digivolving] You may play 1 yellow Tamer card from your hand without paying its memory cost. Any [On Play] effects on the Tamer played with this effect don't activate.,"[Your Turn] While you have 3 or more yellow Tamers in play, this Digimon gains <Security Attack +1>. (This Digimon checks 1 additional security card.)",-,Vaccine,Cyborg,
BT2-039,Yellow,-,Magnadramon,Mega (Lv6),6,Uncommon,10000,11,3,-,[On Play] If you have 3 or fewer security cards? trigger ?Recovery +2 (Deck)?. (Place the top 2 cards of your deck on top of your security stack.)[When Attacking] You may play 1 yellow level 3 Digimon card from your hand without paying its memory cost.,-,-,Vaccine,Holy Dragon/Four Great Dragons,
BT2-040,Yellow,-,Ophanimon,Mega (Lv6),6,Rare,11000,12,3,-,[On Deletion] Place this card on top of your security stack face down.,-,-,Vaccine,Throne/Three Great Angels,
BT2-041,Yellow,-,ShineGreymon,Mega (Lv6),6,Super Rare,11000,12,4,-,"[When Digivolving] Suspend all of your yellow Tamers. For each Tamer you suspend this way, activate the following effect:?1 of your opponent's Digimon gets -4000 DP for the turn. [Your Turn] This Digimon gets +1000 DP for each Tamer you have in play.",-,-,Vaccine,Light Dragon,
BT2-042,Green,-,Argomon,Rookie (Lv3),3,Common,3000,2,0,-,-,-,-,Virus,Mutant,
BT2-043,Green,-,Agumon,Rookie (Lv3),3,Common,1000,3,0,-,-,[Your Turn] This Digimon gets +1000 DP.,-,Vaccine,Reptile,
BT2-044,Green,-,Tyrannomon,Champion (Lv4),4,Common,4000,4,2,-,[When Digivolving] Reveal 3 cards from the top of your deck. Add 1 level 5 Digimon card and 1 green Tamer card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,-,-,Data,Dinosaur,
BT2-045,Green,-,Argomon,Champion (Lv4),4,Uncommon,5000,6,2,-,"<Digisorption -2> (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 2.)",-,-,Virus,Mutant,
BT2-046,Green,-,MetalTyrannomon,Ultimate (Lv5),5,Rare,6000,7,2,-,-,"[Your Turn] When this Digimon deletes one of your opponent's level 6 or higher Digimon in battle, unsuspend this Digimon.",-,Virus,Cyborg,
BT2-047,Green,-,Argomon,Ultimate (Lv5),5,Common,6000,8,3,-,"<Digisorption -3> (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 3.)",[When Attacking] You may play 1 level 3 green Digimon card from your hand suspended without paying its memory cost.,-,Virus,Mutant,
BT2-048,Green,-,Cherrymon,Ultimate (Lv5),5,Uncommon,7000,8,2,-,?Blocker?,-,-,Virus,Vegetation,
BT2-049,Green,-,Puppetmon,Mega (Lv6),6,Rare,10000,11,3,-,"[On Play] Suspend 1 of your opponent's Digimon. During your opponent's next unsuspend phase, none of your opponent's Digimon can unsuspend.[When Attacking] Gain 1 memory.",-,-,Virus,Puppet,
BT2-050,Green,-,Argomon,Mega (Lv6),6,Uncommon,11000,12,5,-,"<Digisorption -3> (When one of your Digimon digivolves into this card from your hand, you may suspend 1 of your Digimon to reduce the memory cost of the digivolution by 3.)[Your Turn] For each of your other suspended Digimon, this Digimon gains <Security Attack +1>. (This Digimon checks 1 additional security card.)",-,-,Virus,Mutant,
BT2-051,Green,-,RustTyrannomon,Mega (Lv6),6,Super Rare,11000,13,4,-,"[Your Turn] When you have a green Tamer in play, this Digimon can attack your opponent's unsuspended Digimon.[Your Turn] When this Digimon deletes one of your opponent's Digimon in battle and survives, suspend 1 of your opponent's Digimon.",-,-,Virus,Cyborg,
BT2-052,Black,-,Hagurumon,Rookie (Lv3),3,Common,3000,2,0,-,-,-,-,Virus,Machine,
BT2-053,Black,-,Keramon,Rookie (Lv3),3,Rare,2000,3,0,-,-,"Your Turn] When you play another Digimon with the same name as this Digimon, trigger ?Draw 1?. ",-,Unknown,Unidentified,
BT2-054,Black,-,Gotsumon,Rookie (Lv3),3,Uncommon,3000,3,0,-,?Blocker? [When Attacking] Lose 2 memory.,-,-,Data,Rock,
BT2-055,Black,-,ToyAgumon,Rookie (Lv3),3,Common,1000,3,0,-,-,?Reboot?,-,Vaccine,Puppet,
BT2-056,Black,-,Numemon,Champion (Lv4),4,Common,3000,3,1,-,-,-,-,Virus,Mollusk,
BT2-057,Black,-,Greymon,Champion (Lv4),4,Common,4000,4,2,-,-,"[Your Turn] While this Digimon has ?Reboot?, it gains ?Jamming?.",-,Vaccine,Dinosaur,
BT2-058,Black,-,Guardromon,Champion (Lv4),4,Common,7000,5,2,-,?Blocker?[Your Turn] This Digimon can't attack.,-,-,Virus,Machine,
BT2-059,Black,-,Kurisarimon,Champion (Lv4),4,Uncommon,4000,5,2,-,-,"[Your Turn] When you play another Digimon with the same name as this Digimon, gain 1 memory.",-,Unknown,Unidentified,
BT2-060,Black,-,Megadramon,Ultimate (Lv5),5,Uncommon,9000,6,3,-,-,-,-,Virus,Cyborg,
BT2-061,Black,-,Andromon,Ultimate (Lv5),5,Common,7000,7,3,-,?Blocker?,-,-,Vaccine,Cyborg,
BT2-062,Black,-,Infermon,Ultimate (Lv5),5,Rare,6000,7,3,-,"[Your Turn] When this Digimon digivolves into a [Diaboromon] in your hand, reduce the memory cost of the digivolution by 1.",-,-,Unknown,Unidentified,
BT2-063,Black,-,MetalGreymon,Ultimate (Lv5),5,Common,7000,8,3,-,?Reboot?,,-,Vaccine,Cyborg,
BT2-064,Black,-,HiAndromon,Mega (Lv6),6,Uncommon,12000,10,2,-,-,-,-,Vaccine,Cyborg,
BT2-065,Black,-,WarGreymon,Mega (Lv6),6,Super Rare,11000,12,3,-,?Blocker??Reboot?,-,-,Vaccine,Dragonkin,
BT2-066,Black,-,Machinedramon,Mega (Lv6),6,Super Rare,11000,12,4,-,<Blocker> [On Play] Trigger?De-Digivolve 2? on 2 of your opponent's Digimon. ,-,-,Virus,Machine,
BT2-067,Purple,-,DemiDevimon,Rookie (Lv3),3,Uncommon,3000,2,0,-,-,-,-,Virus,Evil,
BT2-068,Purple,-,Impmon,Rookie (Lv3),3,Common,1000,3,0,-,[On Deletion] Trash the top 3 cards of your deck.,-,-,Virus,Evil,
BT2-069,Purple,-,Gabumon,Rookie (Lv3),3,Common,2000,3,0,-,-,[On Deletion] Trigger ?Draw 2?. Then trash 1 card from your hand.,-,Data,Reptile,
BT2-070,Purple,-,Tapirmon,Rookie (Lv3),3,Uncommon,2000,3,0,-,[On Deletion] Trigger ?Draw 1?,-,-,Vaccine,Holy Beast,
BT2-071,Purple,-,Wizardmon,Champion (Lv4),4,Common,4000,4,2,-,"[All Turns] If you have a yellow Digimon in play, this Digimon gains ?Retaliation?. [On Deletion] Trigger ?Draw 1?. (Draw 1 card from your deck.)",-,-,Data,Wizard,
BT2-072,Purple,-,Vilemon,Champion (Lv4),4,Common,6000,5,2,-,<Blocker> [When Attacking] Lose 2 memory.,-,-,Virus,Evil,
BT2-073,Purple,-,Garurumon,Champion (Lv4),4,Common,4000,5,2,-,-,"[Your Turn][Once Per Turn] When one of your other Digimon is deleted, gain 1 memory.",-,Vaccine,Beast,
BT2-074,Purple,-,Devimon,Champion (Lv4),4,Uncommon,4000,6,2,-,?Retaliation?,?Retaliation?,-,Virus,Fallen Angel,
BT2-075,Purple,-,Myotismon,Ultimate (Lv5),5,Uncommon,7000,6,2,-,-,-,-,Virus,Undead,
BT2-076,Purple,-,Pumpkinmon,Ultimate (Lv5),5,Common,6000,6,3,-,-,[On Deletion] Trigger ?Draw 2?. (Draw 2 cards from your deck.) Then trash 1 card from your hand.,-,Data,Puppet,
BT2-077,Purple,-,Kimeramon,Ultimate (Lv5),5,Rare,7000,7,3,-,[On Play] You may delete one of your other Digimon to delete 1 of your opponent's level 5 or lower Digimon.,-,-,Data,Composite,
BT2-078,Purple,-,WereGarurumon,Ultimate (Lv5),5,Common,7000,7,3,-,-,[When Attacking][Once Per Turn] You may delete 1 of your other Digimon to unsuspend this Digimon.,-,Vaccine,Beastkin,
BT2-079,Purple,-,VenomMyotismon,Mega (Lv6),6,Rare,12000,12,4,-,"?Security Attack +1?[Opponent's Turn] When one of your opponent's Digimon becomes suspended, gain 1 memory.",-,-,Virus,Dark Animal,
BT2-080,Purple,-,Piedmon,Mega (Lv6),6,Super Rare,10000,12,3,-,?Retaliation?[On Play] You may play up to 2 level 4 or lower purple Digimon cards from your trash without paying their memory costs. Any [On Play] effects on Digimon played with this effect don't activate.,-,-,Virus,Wizard,
BT2-081,Purple,-,MetalGarurumon,Mega (Lv6),6,Super Rare,11000,12,3,-,[When Attacking] You may play 1 purple level 3 Digimon card from your trash without paying its memory cost. Any [On Play] effects on Digimon played with this effect don't activate.,-,-,Data,Cyborg,
BT2-082,White,-,Diabormon,Mega (Lv6),6,Super Rare,10000,14,4,-,"[When Attacking] You may play 1 [Diaboromon] Token without paying its memory cost. (Diaboromon Tokens are level 6 white Digimon with a memory cost of 14, 3000 DP, and are Mega form, Unidentified type, and Unknown attribute.)[All Turns] When this Digimon would be deleted in battle, you may delete one of your other [Diaboromon] to prevent this Digimon from being deleted.",-,-,Unknown,Unidentified,
BT2-083,White,-,Milleniummon,Mega (Lv7),7,Super Rare,13000,15,6(BL)/6(P),-,"[When Digivolving] Return 1 of your opponent's Digimon to the bottom of their deck. (Trash all of the digivolution cards of that Digimon.)[On Deletion] If this card had digivolution cards, you may play this card from your trash without paying its memory cost.",-,-,Virus,Composite,
BT2-084,Red,-,Sora Takenouchi,Tamer,-,Rare,-,3,-,-,"[Your Turn] When one of your red Digimon attacks a player, you may suspend this Tamer to give that Digimon +2000 DP for the turn.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-085,Blue,-,Joe Kido,Tamer,-,Rare,-,3,-,-,"[Your Turn] When one of your opponent's digivolution cards is trashed, you may suspend this Tamer to gain 1 memory.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-086,Blue,-,Rina Shinomiya,Tamer,-,Rare,-,3,-,-,"[Your Turn] When one of your blue Digimon attacks, you may suspend this Tamer to give that Digimon +1000 DP for the turn.[On Play] Reveal 3 cards from the top of your deck. Add 1 Digimon Card with [Vee] in its name among them to your hand. Place the remaining cards on the bottom of your deck in any order.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-087,Yellow,-,Kari Kamiya,Tamer,-,Rare,-,3,-,-,"[Start of Your Turn] If you have 3 or fewer security cards, gain 1 memory.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-088,Green,-,Taiga,Tamer,-,Rare,-,3,-,-,"[Your Turn] All of your Digimon with [Tyrannomon] in their names gain ?Piercing?. Your Turn] When digivolving one of your Digimon into a Digimon card in your hand with [Tyrannomon] in its name, you may suspend this Tamer to reduce the memory cost of the digivolution by 1.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-089,Black,-,Tai Kamiya,Tamer,-,Rare,-,4,-,-,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[Opponent's Turn] All of your black Digimon get +1000 DP.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-090,Purple,-,Matt Ishida,Tamer,-,Rare,-,4,-,-,"[Start of Your Turn] If you have 2 memory or less, set your memory to 3.[On Play] Return 1 purple Digimon card or purple Option card from your trash to your hand.",-,[Security] Play this card without paying its memory cost.,-,-,
BT2-091,Red,-,Volcanic Flare,Option,-,Common,-,3,-,-,[Main] Delete 1 of your opponent's Digimon with 4000 DP or less.,-,[Security] Activate this card's [Main] effect.,-,-,
BT2-092,Red,-,Radiation Blade,Option,-,Uncommon,-,3,-,-,[Main] Up to 2 of your Digimon gain ?Security Attack +1?,-,-,-,-,
BT2-093,Red,-,Shield of the Just,Option,-,Rare,-,6,-,-,"[Main] Delete 1 of your opponent's Digimon with 5000 DP or less. If you have a red Tamer in play, delete 1 of your opponent's Digimon with 8000 DP or less instead.",-,[Security] Activate this card's [Main] effect.,-,-,
BT2-094,Blue,-,Arctic Blizzard,Option,-,Common,-,2,-,-,"[Main] Choose 1 digivolution card of 1 of your opponent's Digimon and trash it. Then, 1 of your Digimon gets +2000 DP for the turn.",-,[Security] Add this card to your hand.,-,-,
BT2-095,Blue,-,River of Power,Option,-,Uncommon,-,3,-,-,[Main] Return up to 3 of your opponent's level 3 Digimon to their hand. (Trash all of the digivolution cards of those Digimon.),-,-,-,-,
BT2-096,Blue,-,The Ray of Victory,Option,-,Uncommon,-,5,-,-,"[Main] Return 1 of your opponent's level 5 or lower Digimon to their hand. (Trash all of the digivolution cards of that Digimon.) Then, if you have a blue Tamer in play, unsuspend 1 of your Digimon.",-,[Security] Activate this card's [Main] effect.,-,-,
BT2-097,Yellow,-,Lightning Paw,Option,-,Common,-,3,-,-,[Main] Up to 3 of your opponent's level 3 Digimon get -4000 DP for the turn.,-,[Security] Activate this card's [Main] effect.,-,-,
BT2-098,Yellow,-,EDEN's Javelin,Option,-,Uncommon,-,6,-,-,"[Main] Trigger <Draw 1>. (Draw 1 card from your deck.) Then, 1 of your opponent's Digimon gets -1000 DP for each card in your hand for the turn.",-,[Security] Activate this card's [Main] effect.,-,-,
BT2-099,Yellow,-,Glorious Burst,Option,-,Rare,-,9,-,-,Reduce the memory cost of this card in your hand by 1 for each yellow Tamer you have in play.[Main] 1 of your opponent's Digimon gets -12000 DP for the turn.,-,-,-,-,
BT2-100,Green,-,Puppet Pummel,Option,-,Uncommon,-,3,-,-,[Main] Suspend 1 of your opponent's Digimon. Then 1 of your Digimon gets +2000 DP for the turn.,-,-,-,-,
BT2-101,Green,-,Cherry Blast,Option,-,Common,-,4,-,-,[Main] Suspend all of your opponent's Digimon with 6000 DP or less.,-,[Security] Activate this card's [Main] effect.,-,,
BT2-102,Green,-,Terrors Cluster,Option,-,Rare,-,7,-,-,[Main] Return 1 of your opponent's suspended Digimon to the bottom of their deck. (Trash all of the digivolution cards of that Digimon.),-,[Security] Activate this card's [Main] effect.,-,-,
BT2-103,Black,-,Spiral Sword,Option,-,Common,-,1,-,-,[Main] 1 of your Digimon gets +3000 DP for the turn.,-,[Security] Unsuspend 1 of your Digimon with ?Blocker?.,-,-,
BT2-104,Black,-,Atomic Ray,Option,-,Common,-,3,-,-,[Main] Unsuspend 1 of your Digimon with ?Blocker?.,-,[Security] Unsuspend all of your Digimon with ?Blocker? and they get +5000 DP for the turn.,-,-,
BT2-105,Black,-,Spider Shooter,Option,-,Uncommon,-,3,-,-,"[Main] Trigger ?De-Digivolve 1? on 1 of your opponent's Digimon. (Trash 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.)",-,[Security] Activate this card's [Main] effect.,-,-,
BT2-106,Black,-,Infinity Cannon,Option,-,Rare,-,6,-,-,"[Main] Trigger ?De-Digivolve 4? on 1 of your opponent's Digimon. (Trash up to 4 cards from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards.)",-,[Security] Activate this card's [Main] effect.,-,-,
BT2-107,Purple,-,Darkness Claw,Option,-,Uncommon,-,1,-,-,[Main] 1 of your Digimon gets +3000 DP for the turn.,-,[Security] Gain 2 memory.,-,-,
BT2-108,Purple,-,Night Raid,Option,-,Common,-,2,-,-,[Main] Play 1 purple level 3 Digimon card from your trash without paying its memory cost. Any [On Play] effects on the Digimon played with this effect don't activate.,-,[Security] Activate this card's [Main] effect.,-,-,
BT2-109,Purple,-,Heat Viper,Option,-,Common,-,5,-,-,[Main] You may delete 1 of your Digimon to delete up to 2 of your opponent's level 4 or lower Digimon,-,[Security] Add this card to its owner's hand.,-,-,
BT2-110,Purple,-,Trump Sword,Option,-,Rare,-,7,-,-,[Main] Delete 1 of your opponent's unsuspended Digimon.,-,[Security] Activate this card's [Main] effect.,-,-,
BT2-111,Purple,-,Beelzemon,Mega (Lv6),6,Secret Rare,11000,12,4,-,"While you have 10 or more cards in your trash, your [Impmon] can digivolve into this card in your hand for a memory cost of 4, ignoring this card's digivolution requirements.[When Digivolving] Delete 1 of your opponent's level 4 or lower Digimon.",-,-,Virus,Demon Lord/Seven Great Demon Lords,
BT2-112,Black,-,BlackWarGreymon,Mega (Lv6),6,Secret Rare,12000,13,4,-,"While your opponent has a Digimon with 10000 DP or more in play, reduce the memory cost to play this card from your hand by 6.[When Attacking] If you attack your opponent's Digimon with the highest DP, unsuspend this Digimon.",-,-,Virus,Dragonkin,
BT3-001,Red,-,Poromon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,[When Attacking] Delete 1 of your opponent's Digimon with 1000 DP or less.,-,-,Mini Bird,
BT3-002,Blue,-,DemiVeemon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking][Once Per Turn] If this Digimon has <Jamming>, trigger <Draw 1>. (Draw 1 card from your deck.)",-,-,Baby Dragon,
BT3-003,Yellow,-,Upamon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking][Once Per Turn] If you have 3 or fewer security cards, trigger <Draw 1>. (Draw 1 card from your deck.)",-,-,Amphibian,
BT3-004,Green,-,Minomon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking] If you attack one of your opponent's Digimon, this Digimon gets +1000 DP for the turn.",-,-,Larva,
BT3-005,Black,-,Kakkinmon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[When Attacking][Once Per Turn] If this Digimon is level 7, gain 1 memory.",-,-,Armor,
BT3-006,Purple,-,DemiMeramon,In-Training (Lv2),2,Uncommon,-,-,-,-,-,"[On Deletion] Trigger <Draw 1>. (Draw 1 card from your deck.) Then, trash 1 card in your hand.",-,-,Flame,
BT3-007,Red,-,Agumon,Rookie (Lv3),3,Common,4000,2,1,-,-,-,-,Virus,Reptile,
BT3-008,Red,-,Zubamon,Rookie (Lv3),3,Uncommon,1000,3,0,-,[On Play] Reveal the top 5 cards of your deck. Add 1 [RagnaLoardmon] Digimon card and 1 Digimon card with [Legend-Arms] in its type among them to your hand. Place the remaining cards at the bottom of your deck in any order.,-,-,Vaccine,Weapon/Legend-Arms,
BT3-009,Red,-,Hawkmon,Rookie (Lv3),3,Common,4000,3,0,-,-,-,-,Free,Avian,
BT3-010,Red,-,ZubaEagermon,Champion (Lv4),4,Common,4000,4,2,-,-,"[Your Turn] While this Digimon is level 7, it gains <Security Attack +1>. (This Digimon checks 1 additional security card.)",-,Vaccine,Weapon/Legend-Arms,
BT3-011,Red,-,Greymon,Champion (Lv4),4,Uncommon,4000,5,2,-,-,-,"[Security] At the end of the battle, play this card without paying its memory cost.",Virus,Dinosaur,
BT3-012,Red,-,Aquilamon,Champion (Lv4),4,Common,5000,6,2,-,-,[When Attacking] Delete 1 of your opponent's Digimon with 2000 DP or less.,-,Free,Giant Bird,
BT3-013,Red,-,Duramon,Ultimate (Lv5),5,Common,7000,6,3,-,-,"[Your Turn] While this Digimon is level 7, it gains <Security Attack +1>. (This Digimon checks 1 additional security card.)",-,Vaccine,Weapon/Legend-Arms,
BT3-014,Red,-,Silphymon,Ultimate (Lv5),5,Rare,7000,7,3(R)/3(B),-,[When Digivolving] Change the original DP of 1 of your opponent's level 4 or lower Digimon to 1000 for the turn. [Your Turn] This Digimon is also treated as yellow.,-,-,Free,Beastkin,
BT3-015,Red,-,MetalGreymon,Ultimate (Lv5),5,Rare,7000,8,3,-,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.) [When Digivolving] You may return 1 level 7 Digimon card with [Virus] in its attribute from your trash to your hand.",-,-,Virus,Cyborg,
BT3-016,Red,-,Durandamon,Mega (Lv6),6,Rare,12000,10,3(R)/3(BL),-,-,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would.)",-,Vaccine,Weapon/Legend-Arms,
